season,start_hour,weekday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt
fall,1,thursday,mist cloudy,0.66,0.5909,0.94,0.0896,3,14,17
fall,2,thursday,mist cloudy,0.66,0.5909,0.94,0.0896,2,5,7
fall,3,thursday,light rain,0.66,0.5909,0.94,0.0896,0,3,3
fall,4,thursday,mist cloudy,0.68,0.6364,0.89,0.0,0,7,7
fall,5,thursday,mist cloudy,0.68,0.6364,0.89,0.0,3,17,20
fall,6,thursday,mist cloudy,0.68,0.6364,0.89,0.2985,7,90,97
fall,7,thursday,mist cloudy,0.68,0.6364,0.89,0.2985,11,271,282
fall,8,thursday,mist cloudy,0.7,0.6515,0.82,0.3582,29,369,398
fall,9,thursday,clear cloudy,0.72,0.697,0.74,0.3284,25,162,187
fall,10,thursday,clear cloudy,0.72,0.6667,0.71,0.2985,24,89,113
fall,11,thursday,mist cloudy,0.74,0.697,0.66,0.2239,37,112,149
fall,12,thursday,mist cloudy,0.76,0.7121,0.62,0.2239,53,152,205
fall,13,thursday,clear cloudy,0.76,0.7121,0.58,0.0,63,142,205
fall,14,thursday,clear cloudy,0.8,0.7576,0.55,0.1642,53,114,167
fall,15,thursday,clear cloudy,0.8,0.7576,0.55,0.2537,50,115,165
fall,16,thursday,clear cloudy,0.76,0.7121,0.62,0.3284,70,220,290
fall,17,thursday,clear cloudy,0.76,0.7121,0.62,0.3284,91,464,555
fall,18,thursday,clear cloudy,0.7,0.6667,0.74,0.2985,88,435,523
fall,19,thursday,clear cloudy,0.7,0.6667,0.74,0.2836,65,301,366
fall,20,thursday,mist cloudy,0.7,0.6667,0.74,0.194,41,245,286
fall,21,thursday,mist cloudy,0.7,0.6667,0.74,0.194,25,186,211
fall,22,thursday,clear cloudy,0.68,0.6364,0.74,0.194,33,141,174
fall,23,thursday,clear cloudy,0.66,0.6212,0.74,0.1045,24,108,132
fall,0,friday,clear cloudy,0.66,0.6212,0.74,0.1045,13,41,54
fall,1,friday,clear cloudy,0.64,0.5909,0.78,0.0896,3,16,19
fall,2,friday,clear cloudy,0.66,0.6212,0.69,0.0,5,14,19
fall,3,friday,clear cloudy,0.64,0.5909,0.78,0.0896,0,6,6
fall,4,friday,clear cloudy,0.64,0.5909,0.78,0.1343,1,6,7
fall,5,friday,clear cloudy,0.64,0.5909,0.78,0.0896,0,16,16
fall,6,friday,clear cloudy,0.64,0.5909,0.78,0.1343,7,94,101
fall,7,friday,clear cloudy,0.66,0.6061,0.78,0.1343,23,247,270
fall,8,friday,clear cloudy,0.7,0.6515,0.65,0.2239,39,415,454
fall,9,friday,clear cloudy,0.72,0.6667,0.58,0.1045,43,183,226
fall,10,friday,clear cloudy,0.74,0.6818,0.55,0.1343,50,113,163
fall,11,friday,mist cloudy,0.76,0.697,0.52,0.2537,44,103,147
fall,12,friday,clear cloudy,0.76,0.697,0.52,0.2537,57,159,216
fall,13,friday,clear cloudy,0.78,0.7121,0.52,0.2537,40,164,204
fall,14,friday,mist cloudy,0.78,0.7121,0.52,0.2537,81,164,245
fall,15,friday,clear cloudy,0.76,0.697,0.55,0.2537,50,160,210
fall,16,friday,clear cloudy,0.8,0.7424,0.49,0.2537,76,254,330
fall,17,friday,clear cloudy,0.78,0.7121,0.49,0.2985,84,466,550
fall,18,friday,clear cloudy,0.76,0.697,0.52,0.2537,105,361,466
fall,19,friday,clear cloudy,0.74,0.6818,0.55,0.2537,90,282,372
fall,20,friday,clear cloudy,0.72,0.6667,0.58,0.2239,70,221,291
fall,21,friday,clear cloudy,0.7,0.6515,0.65,0.194,54,119,173
fall,22,friday,clear cloudy,0.7,0.6515,0.65,0.2239,51,137,188
fall,23,friday,clear cloudy,0.68,0.6364,0.69,0.2239,37,102,139
fall,0,saturday,clear cloudy,0.66,0.6061,0.78,0.194,29,104,133
fall,1,saturday,clear cloudy,0.66,0.6061,0.78,0.1642,17,50,67
fall,2,saturday,clear cloudy,0.66,0.6061,0.78,0.2239,14,39,53
fall,3,saturday,mist cloudy,0.66,0.6061,0.78,0.1642,14,28,42
fall,4,saturday,mist cloudy,0.66,0.6061,0.83,0.1642,5,5,10
fall,5,saturday,clear cloudy,0.64,0.5758,0.89,0.0896,2,4,6
fall,6,saturday,clear cloudy,0.64,0.5758,0.89,0.1045,5,22,27
fall,7,saturday,clear cloudy,0.68,0.6364,0.83,0.1642,14,49,63
fall,8,saturday,clear cloudy,0.68,0.6364,0.83,0.1642,27,94,121
fall,9,saturday,clear cloudy,0.74,0.697,0.7,0.2239,60,155,215
fall,10,saturday,mist cloudy,0.74,0.697,0.7,0.2836,91,199,290
fall,11,saturday,clear cloudy,0.78,0.7424,0.62,0.2239,138,211,349
fall,12,saturday,clear cloudy,0.8,0.7576,0.55,0.2239,130,252,382
fall,13,saturday,mist cloudy,0.8,0.7727,0.59,0.3284,176,265,441
fall,14,saturday,clear cloudy,0.82,0.7727,0.52,0.2537,176,204,380
fall,15,saturday,mist cloudy,0.84,0.803,0.53,0.2537,130,232,362
fall,16,saturday,light rain,0.74,0.7121,0.79,0.1642,155,188,343
fall,17,saturday,light rain,0.74,0.7121,0.79,0.1642,61,88,149
fall,18,saturday,mist cloudy,0.72,0.697,0.79,0.4478,81,130,211
fall,19,saturday,light rain,0.72,0.7121,0.84,0.2537,57,114,171
fall,20,saturday,light rain,0.72,0.697,0.79,0.2836,58,79,137
fall,21,saturday,mist cloudy,0.7,0.6667,0.84,0.3284,28,86,114
fall,22,saturday,mist cloudy,0.7,0.6667,0.84,0.3284,24,96,120
fall,23,saturday,light rain,0.7,0.6667,0.84,0.2836,29,79,108
fall,0,sunday,mist cloudy,0.7,0.6667,0.84,0.2836,14,66,80
fall,1,sunday,mist cloudy,0.7,0.6667,0.84,0.2537,10,63,73
fall,2,sunday,mist cloudy,0.7,0.6667,0.84,0.2239,18,48,66
fall,3,sunday,mist cloudy,0.7,0.6667,0.84,0.1343,9,23,32
fall,4,sunday,clear cloudy,0.7,0.6667,0.84,0.1343,1,5,6
fall,5,sunday,clear cloudy,0.7,0.6667,0.89,0.194,1,4,5
fall,6,sunday,clear cloudy,0.7,0.6667,0.89,0.1642,3,10,13
fall,7,sunday,clear cloudy,0.7,0.6667,0.84,0.194,11,28,39
fall,8,sunday,clear cloudy,0.72,0.697,0.79,0.194,23,66,89
fall,9,sunday,clear cloudy,0.76,0.7424,0.75,0.1045,82,102,184
fall,10,sunday,clear cloudy,0.8,0.803,0.66,0.1343,88,178,266
fall,11,sunday,clear cloudy,0.82,0.8333,0.63,0.0,113,156,269
fall,12,sunday,clear cloudy,0.9,0.8485,0.42,0.2985,161,209,370
fall,13,sunday,clear cloudy,0.9,0.8485,0.42,0.2985,118,206,324
fall,14,sunday,clear cloudy,0.86,0.803,0.47,0.194,130,192,322
fall,15,sunday,light rain,0.72,0.697,0.74,0.2985,118,208,326
fall,16,sunday,light rain,0.72,0.697,0.74,0.2985,74,119,193
fall,17,sunday,light rain,0.74,0.7121,0.74,0.6418,63,131,194
fall,18,sunday,clear cloudy,0.72,0.697,0.74,0.0896,74,155,229
fall,19,sunday,clear cloudy,0.72,0.697,0.79,0.1642,68,160,228
fall,20,sunday,clear cloudy,0.72,0.7121,0.84,0.1343,50,133,183
fall,21,sunday,clear cloudy,0.72,0.7121,0.84,0.1045,36,100,136
fall,22,sunday,clear cloudy,0.7,0.6667,0.89,0.194,21,82,103
fall,23,sunday,clear cloudy,0.7,0.6667,0.79,0.1045,12,43,55
fall,0,monday,clear cloudy,0.7,0.6667,0.79,0.1045,13,17,30
fall,1,monday,clear cloudy,0.68,0.6364,0.83,0.1343,4,8,12
fall,2,monday,clear cloudy,0.66,0.5909,0.89,0.0,4,3,7
fall,3,monday,clear cloudy,0.66,0.5909,0.89,0.0,1,0,1
fall,4,monday,clear cloudy,0.66,0.5909,0.89,0.1045,2,8,10
fall,5,monday,clear cloudy,0.7,0.6667,0.79,0.0896,1,14,15
fall,6,monday,clear cloudy,0.7,0.6515,0.65,0.2836,8,87,95
fall,7,monday,clear cloudy,0.72,0.6818,0.62,0.2985,18,249,267
fall,8,monday,clear cloudy,0.74,0.6818,0.58,0.3284,29,320,349
fall,9,monday,clear cloudy,0.76,0.697,0.55,0.3881,37,146,183
fall,10,monday,clear cloudy,0.8,0.7424,0.52,0.3881,62,62,124
fall,11,monday,clear cloudy,0.82,0.7424,0.48,0.3582,90,89,179
fall,12,monday,clear cloudy,0.82,0.7576,0.46,0.2537,48,134,182
fall,13,monday,clear cloudy,0.84,0.7576,0.44,0.2985,43,108,151
fall,14,monday,clear cloudy,0.82,0.7424,0.43,0.2985,41,109,150
fall,15,monday,clear cloudy,0.84,0.7576,0.41,0.2985,40,86,126
fall,16,monday,clear cloudy,0.86,0.7727,0.39,0.2836,64,218,282
fall,17,monday,clear cloudy,0.86,0.7727,0.39,0.1642,67,460,527
fall,18,monday,clear cloudy,0.84,0.7576,0.41,0.1343,64,465,529
fall,19,monday,clear cloudy,0.82,0.7424,0.43,0.1045,64,352,416
fall,20,monday,clear cloudy,0.8,0.7576,0.55,0.0,71,215,286
fall,21,monday,clear cloudy,0.76,0.7121,0.58,0.0896,30,156,186
fall,22,monday,clear cloudy,0.76,0.7121,0.58,0.1045,26,121,147
fall,23,monday,clear cloudy,0.74,0.697,0.66,0.1045,19,53,72
fall,0,tuesday,clear cloudy,0.72,0.697,0.79,0.1343,10,25,35
fall,1,tuesday,clear cloudy,0.72,0.6818,0.66,0.0,5,9,14
fall,2,tuesday,clear cloudy,0.72,0.6818,0.7,0.0,9,3,12
fall,3,tuesday,clear cloudy,0.72,0.6818,0.62,0.0,0,3,3
fall,4,tuesday,clear cloudy,0.7,0.6667,0.74,0.0,1,6,7
fall,5,tuesday,clear cloudy,0.7,0.6515,0.65,0.0896,5,25,30
fall,6,tuesday,clear cloudy,0.72,0.6667,0.64,0.0,6,95,101
fall,7,tuesday,clear cloudy,0.72,0.697,0.74,0.1045,30,313,343
fall,8,tuesday,clear cloudy,0.74,0.697,0.66,0.0,40,352,392
fall,9,tuesday,mist cloudy,0.78,0.7424,0.62,0.1343,34,141,175
fall,10,tuesday,mist cloudy,0.8,0.7727,0.59,0.2239,55,89,144
fall,11,tuesday,clear cloudy,0.8,0.7727,0.59,0.2239,61,88,149
fall,12,tuesday,clear cloudy,0.82,0.7879,0.56,0.194,60,125,185
fall,13,tuesday,clear cloudy,0.84,0.7879,0.49,0.1642,48,127,175
fall,14,tuesday,clear cloudy,0.86,0.7879,0.44,0.2836,53,95,148
fall,15,tuesday,clear cloudy,0.86,0.7727,0.39,0.2836,58,106,164
fall,16,tuesday,clear cloudy,0.86,0.7727,0.39,0.2985,57,228,285
fall,17,tuesday,clear cloudy,0.8,0.7576,0.55,0.1642,79,453,532
fall,18,tuesday,clear cloudy,0.8,0.7576,0.55,0.194,97,488,585
fall,19,tuesday,clear cloudy,0.8,0.7424,0.49,0.1045,69,302,371
fall,20,tuesday,clear cloudy,0.8,0.7273,0.43,0.194,34,258,292
fall,21,tuesday,clear cloudy,0.78,0.697,0.46,0.2537,46,184,230
fall,22,tuesday,clear cloudy,0.78,0.697,0.46,0.2985,28,127,155
fall,23,tuesday,clear cloudy,0.76,0.6818,0.48,0.2836,22,53,75
fall,0,wednesday,clear cloudy,0.74,0.6667,0.51,0.2239,19,18,37
fall,1,wednesday,clear cloudy,0.72,0.6667,0.54,0.194,7,10,17
fall,2,wednesday,clear cloudy,0.72,0.6667,0.54,0.1642,1,10,11
fall,3,wednesday,clear cloudy,0.7,0.6515,0.58,0.1642,1,3,4
fall,4,wednesday,clear cloudy,0.7,0.6515,0.54,0.1343,1,4,5
fall,5,wednesday,clear cloudy,0.68,0.6364,0.61,0.0896,2,30,32
fall,6,wednesday,clear cloudy,0.68,0.6364,0.61,0.0,9,110,119
fall,7,wednesday,clear cloudy,0.7,0.6515,0.58,0.0896,16,289,305
fall,8,wednesday,clear cloudy,0.74,0.6667,0.51,0.194,38,361,399
fall,9,wednesday,clear cloudy,0.76,0.6818,0.48,0.2239,32,148,180
fall,10,wednesday,clear cloudy,0.8,0.7273,0.43,0.2239,41,72,113
fall,11,wednesday,clear cloudy,0.8,0.7121,0.41,0.3881,54,95,149
fall,12,wednesday,clear cloudy,0.82,0.7273,0.38,0.2985,74,166,240
fall,13,wednesday,clear cloudy,0.82,0.7273,0.38,0.2836,41,150,191
fall,14,wednesday,clear cloudy,0.84,0.7273,0.34,0.3284,62,116,178
fall,15,wednesday,clear cloudy,0.86,0.7424,0.3,0.3284,53,141,194
fall,16,wednesday,clear cloudy,0.86,0.7424,0.26,0.2985,76,206,282
fall,17,wednesday,clear cloudy,0.84,0.7121,0.26,0.2985,71,513,584
fall,18,wednesday,clear cloudy,0.82,0.7121,0.28,0.2985,70,489,559
fall,19,wednesday,clear cloudy,0.8,0.697,0.26,0.2537,79,334,413
fall,20,wednesday,clear cloudy,0.76,0.6667,0.31,0.1343,59,253,312
fall,21,wednesday,clear cloudy,0.76,0.6667,0.33,0.1045,47,162,209
fall,22,wednesday,clear cloudy,0.74,0.6515,0.37,0.0,17,122,139
fall,23,wednesday,clear cloudy,0.74,0.6515,0.37,0.0896,14,94,108
fall,0,thursday,clear cloudy,0.7,0.6364,0.45,0.1045,6,40,46
fall,1,thursday,clear cloudy,0.7,0.6364,0.45,0.1343,9,17,26
fall,2,thursday,clear cloudy,0.66,0.6212,0.54,0.1343,3,8,11
fall,3,thursday,clear cloudy,0.64,0.6212,0.57,0.1343,2,7,9
fall,4,thursday,clear cloudy,0.64,0.6212,0.57,0.1642,1,4,5
fall,5,thursday,clear cloudy,0.64,0.6212,0.61,0.194,2,23,25
fall,6,thursday,clear cloudy,0.62,0.6061,0.65,0.1642,5,101,106
fall,7,thursday,clear cloudy,0.66,0.6212,0.54,0.1343,15,292,307
fall,8,thursday,clear cloudy,0.7,0.6364,0.45,0.1642,29,361,390
fall,9,thursday,clear cloudy,0.72,0.6515,0.39,0.2239,31,166,197
fall,10,thursday,clear cloudy,0.74,0.6515,0.37,0.2537,36,96,132
fall,11,thursday,clear cloudy,0.76,0.6667,0.35,0.2537,59,128,187
fall,12,thursday,clear cloudy,0.78,0.6818,0.31,0.2537,50,164,214
fall,13,thursday,clear cloudy,0.76,0.6667,0.31,0.2239,51,166,217
fall,14,thursday,clear cloudy,0.8,0.697,0.29,0.0,39,103,142
fall,15,thursday,clear cloudy,0.8,0.697,0.29,0.2985,52,126,178
fall,16,thursday,clear cloudy,0.8,0.697,0.27,0.194,57,241,298
fall,17,thursday,clear cloudy,0.8,0.697,0.29,0.2537,96,486,582
fall,18,thursday,clear cloudy,0.78,0.6818,0.29,0.0896,74,497,571
fall,19,thursday,clear cloudy,0.74,0.6515,0.35,0.194,48,323,371
fall,20,thursday,clear cloudy,0.72,0.6515,0.37,0.1343,56,232,288
fall,21,thursday,clear cloudy,0.7,0.6515,0.48,0.0896,35,171,206
fall,22,thursday,clear cloudy,0.7,0.6515,0.48,0.0,34,123,157
fall,23,thursday,clear cloudy,0.66,0.6212,0.5,0.1642,22,105,127
fall,0,friday,clear cloudy,0.64,0.6212,0.53,0.1642,12,53,65
fall,1,friday,clear cloudy,0.64,0.6212,0.53,0.1343,4,19,23
fall,2,friday,clear cloudy,0.62,0.6212,0.57,0.194,0,15,15
fall,3,friday,clear cloudy,0.62,0.6212,0.53,0.1642,0,9,9
fall,4,friday,clear cloudy,0.62,0.6212,0.53,0.1343,0,5,5
fall,5,friday,clear cloudy,0.6,0.6212,0.56,0.1343,2,24,26
fall,6,friday,clear cloudy,0.62,0.6212,0.5,0.1343,3,73,76
fall,7,friday,clear cloudy,0.64,0.6212,0.44,0.1642,17,247,264
fall,8,friday,clear cloudy,0.68,0.6364,0.39,0.2239,29,397,426
fall,9,friday,clear cloudy,0.72,0.6515,0.34,0.1343,27,178,205
fall,10,friday,clear cloudy,0.74,0.6515,0.33,0.1045,44,86,130
fall,11,friday,clear cloudy,0.76,0.6667,0.29,0.0,48,108,156
fall,12,friday,clear cloudy,0.8,0.697,0.27,0.0,55,167,222
fall,13,friday,clear cloudy,0.78,0.6818,0.29,0.0896,74,179,253
fall,14,friday,clear cloudy,0.8,0.697,0.29,0.194,51,135,186
fall,15,friday,clear cloudy,0.8,0.697,0.29,0.1642,59,190,249
fall,16,friday,clear cloudy,0.82,0.7121,0.28,0.0,68,266,334
fall,17,friday,clear cloudy,0.82,0.7121,0.26,0.0,93,423,516
fall,18,friday,clear cloudy,0.76,0.6818,0.4,0.2985,89,376,465
fall,19,friday,clear cloudy,0.74,0.6667,0.42,0.2239,101,284,385
fall,20,friday,clear cloudy,0.72,0.6515,0.42,0.2239,77,210,287
fall,21,friday,clear cloudy,0.7,0.6515,0.48,0.1343,73,153,226
fall,22,friday,clear cloudy,0.68,0.6364,0.51,0.0,74,157,231
fall,23,friday,clear cloudy,0.68,0.6364,0.51,0.0,51,100,151
fall,0,saturday,clear cloudy,0.68,0.6364,0.51,0.1045,15,69,84
fall,1,saturday,mist cloudy,0.68,0.6364,0.57,0.0896,13,64,77
fall,2,saturday,clear cloudy,0.68,0.6364,0.57,0.0,16,58,74
fall,3,saturday,clear cloudy,0.66,0.6212,0.65,0.1343,9,18,27
fall,4,saturday,mist cloudy,0.64,0.6061,0.73,0.1343,5,5,10
fall,5,saturday,clear cloudy,0.64,0.6061,0.73,0.1045,3,15,18
fall,6,saturday,clear cloudy,0.64,0.6061,0.73,0.0896,3,19,22
fall,7,saturday,mist cloudy,0.66,0.6212,0.74,0.194,10,34,44
fall,8,saturday,mist cloudy,0.7,0.6515,0.65,0.1642,28,90,118
fall,9,saturday,mist cloudy,0.7,0.6667,0.74,0.1642,70,138,208
fall,10,saturday,mist cloudy,0.72,0.697,0.74,0.2239,97,163,260
fall,11,saturday,mist cloudy,0.74,0.697,0.7,0.194,122,192,314
fall,12,saturday,mist cloudy,0.66,0.5909,0.89,0.1642,175,246,421
fall,13,saturday,mist cloudy,0.74,0.7121,0.74,0.3284,61,92,153
fall,14,saturday,clear cloudy,0.74,0.697,0.7,0.2537,113,146,259
fall,15,saturday,light rain,0.68,0.6364,0.79,0.3582,150,208,358
fall,16,saturday,mist cloudy,0.7,0.6667,0.74,0.2836,148,133,281
fall,17,saturday,mist cloudy,0.72,0.697,0.74,0.2537,97,172,269
fall,18,saturday,clear cloudy,0.7,0.6667,0.74,0.2239,123,169,292
fall,19,saturday,mist cloudy,0.68,0.6364,0.79,0.2836,67,170,237
fall,20,saturday,mist cloudy,0.68,0.6364,0.83,0.2239,78,105,183
fall,21,saturday,mist cloudy,0.68,0.6364,0.83,0.3881,40,127,167
fall,22,saturday,mist cloudy,0.68,0.6364,0.83,0.3881,36,118,154
fall,23,saturday,mist cloudy,0.66,0.6061,0.83,0.3284,25,95,120
fall,0,sunday,light rain,0.66,0.6061,0.83,0.2985,19,71,90
fall,1,sunday,light rain,0.64,0.5758,0.89,0.2239,16,57,73
fall,2,sunday,light rain,0.64,0.5758,0.89,0.2239,13,49,62
fall,3,sunday,mist cloudy,0.64,0.5606,0.94,0.2537,5,22,27
fall,4,sunday,light rain,0.64,0.5606,0.94,0.194,1,2,3
fall,5,sunday,mist cloudy,0.64,0.5606,0.94,0.1642,1,9,10
fall,6,sunday,mist cloudy,0.64,0.5606,0.94,0.1045,2,4,6
fall,7,sunday,mist cloudy,0.66,0.5909,0.89,0.194,4,20,24
fall,8,sunday,mist cloudy,0.66,0.5909,0.89,0.2836,20,21,41
fall,9,sunday,light rain,0.66,0.5909,0.89,0.2836,27,76,103
fall,10,sunday,clear cloudy,0.7,0.6667,0.79,0.2239,67,116,183
fall,11,sunday,clear cloudy,0.7,0.6667,0.79,0.194,81,117,198
fall,12,sunday,mist cloudy,0.7,0.6667,0.79,0.2239,98,183,281
fall,13,sunday,clear cloudy,0.72,0.697,0.74,0.2537,144,233,377
fall,14,sunday,clear cloudy,0.74,0.697,0.7,0.194,126,244,370
fall,15,sunday,clear cloudy,0.74,0.697,0.66,0.194,128,203,331
fall,16,sunday,clear cloudy,0.74,0.697,0.66,0.1642,116,176,292
fall,17,sunday,clear cloudy,0.76,0.7121,0.62,0.1343,133,196,329
fall,18,sunday,clear cloudy,0.74,0.697,0.66,0.1642,125,222,347
fall,19,sunday,clear cloudy,0.72,0.697,0.74,0.2239,75,184,259
fall,20,sunday,clear cloudy,0.7,0.6667,0.84,0.1642,67,126,193
fall,21,sunday,light rain,0.6,0.5455,0.88,0.4925,51,104,155
fall,22,sunday,light rain,0.6,0.5455,0.88,0.4925,14,25,39
fall,23,sunday,light rain,0.6,0.5606,0.83,0.0,5,22,27
fall,0,monday,light rain,0.6,0.5455,0.88,0.0896,7,18,25
fall,1,monday,mist cloudy,0.6,0.5455,0.88,0.1343,1,9,10
fall,2,monday,mist cloudy,0.6,0.5606,0.83,0.0,0,3,3
fall,3,monday,clear cloudy,0.6,0.5606,0.83,0.194,1,6,7
fall,4,monday,clear cloudy,0.6,0.5606,0.83,0.1343,1,4,5
fall,5,monday,mist cloudy,0.6,0.5455,0.88,0.194,3,14,17
fall,6,monday,clear cloudy,0.6,0.5455,0.88,0.2537,3,87,90
fall,7,monday,clear cloudy,0.6,0.5455,0.88,0.2537,10,248,258
fall,8,monday,clear cloudy,0.64,0.5909,0.78,0.3284,29,326,355
fall,9,monday,clear cloudy,0.64,0.5909,0.78,0.3284,52,170,222
fall,10,monday,clear cloudy,0.68,0.6364,0.69,0.2836,54,87,141
fall,11,monday,mist cloudy,0.72,0.6818,0.62,0.2537,41,112,153
fall,12,monday,clear cloudy,0.74,0.6818,0.58,0.2836,62,116,178
fall,13,monday,clear cloudy,0.78,0.7121,0.52,0.2836,53,140,193
fall,14,monday,clear cloudy,0.74,0.6818,0.55,0.0896,56,95,151
fall,15,monday,light rain,0.74,0.6818,0.55,0.2985,49,133,182
fall,16,monday,clear cloudy,0.74,0.6818,0.55,0.3284,58,225,283
fall,17,monday,clear cloudy,0.74,0.6667,0.51,0.2836,59,471,530
fall,18,monday,clear cloudy,0.7,0.6515,0.65,0.194,70,413,483
fall,19,monday,clear cloudy,0.7,0.6515,0.65,0.0,54,343,397
fall,20,monday,clear cloudy,0.66,0.6212,0.74,0.1343,45,240,285
fall,21,monday,clear cloudy,0.66,0.6212,0.65,0.194,34,150,184
fall,22,monday,clear cloudy,0.66,0.6212,0.69,0.2537,22,76,98
fall,23,monday,clear cloudy,0.64,0.6061,0.69,0.2239,11,77,88
fall,0,tuesday,clear cloudy,0.64,0.6061,0.69,0.1045,8,23,31
fall,1,tuesday,clear cloudy,0.64,0.6061,0.69,0.1642,4,12,16
fall,2,tuesday,clear cloudy,0.62,0.5909,0.73,0.2239,1,3,4
fall,3,tuesday,clear cloudy,0.62,0.5909,0.73,0.2239,1,5,6
fall,4,tuesday,clear cloudy,0.64,0.6061,0.69,0.2985,0,5,5
fall,5,tuesday,clear cloudy,0.62,0.5909,0.73,0.2836,1,29,30
fall,6,tuesday,clear cloudy,0.62,0.5909,0.73,0.3284,4,115,119
fall,7,tuesday,clear cloudy,0.64,0.6061,0.69,0.2537,18,328,346
fall,8,tuesday,clear cloudy,0.7,0.6515,0.58,0.4478,24,417,441
fall,9,tuesday,clear cloudy,0.68,0.6364,0.61,0.2836,27,171,198
fall,10,tuesday,clear cloudy,0.7,0.6515,0.58,0.3881,28,83,111
fall,11,tuesday,clear cloudy,0.74,0.6667,0.51,0.2239,40,110,150
fall,12,tuesday,clear cloudy,0.76,0.6818,0.48,0.3284,42,120,162
fall,13,tuesday,clear cloudy,0.76,0.6818,0.48,0.2985,45,147,192
fall,14,tuesday,clear cloudy,0.76,0.6818,0.45,0.4179,65,117,182
fall,15,tuesday,clear cloudy,0.8,0.7121,0.41,0.2985,36,123,159
fall,16,tuesday,clear cloudy,0.8,0.7121,0.41,0.2239,55,248,303
fall,17,tuesday,clear cloudy,0.76,0.6818,0.45,0.3284,75,525,600
fall,18,tuesday,clear cloudy,0.76,0.6818,0.45,0.2239,54,516,570
fall,19,tuesday,clear cloudy,0.74,0.6667,0.48,0.194,56,320,376
fall,20,tuesday,clear cloudy,0.74,0.6667,0.51,0.0,48,232,280
fall,21,tuesday,clear cloudy,0.72,0.6667,0.54,0.0,38,177,215
fall,22,tuesday,clear cloudy,0.7,0.6515,0.61,0.0,31,121,152
fall,23,tuesday,clear cloudy,0.66,0.6212,0.65,0.1343,20,57,77
fall,0,wednesday,clear cloudy,0.66,0.6212,0.69,0.0896,8,16,24
fall,1,wednesday,clear cloudy,0.64,0.6061,0.73,0.1642,2,12,14
fall,2,wednesday,clear cloudy,0.66,0.6212,0.69,0.0,0,6,6
fall,3,wednesday,clear cloudy,0.64,0.5909,0.78,0.0,1,4,5
fall,4,wednesday,clear cloudy,0.64,0.6061,0.73,0.0,0,5,5
fall,5,wednesday,clear cloudy,0.64,0.6061,0.73,0.0,0,28,28
fall,6,wednesday,clear cloudy,0.62,0.5909,0.78,0.0,4,101,105
fall,7,wednesday,clear cloudy,0.66,0.6212,0.65,0.0896,12,296,308
fall,8,wednesday,clear cloudy,0.7,0.6515,0.54,0.1642,35,452,487
fall,9,wednesday,clear cloudy,0.74,0.6667,0.48,0.0896,31,178,209
fall,10,wednesday,clear cloudy,0.76,0.6818,0.43,0.0896,27,91,118
fall,11,wednesday,clear cloudy,0.78,0.697,0.43,0.1045,20,108,128
fall,12,wednesday,clear cloudy,0.8,0.7273,0.43,0.2836,26,163,189
fall,13,wednesday,clear cloudy,0.8,0.7121,0.41,0.194,38,138,176
fall,14,wednesday,clear cloudy,0.82,0.7273,0.36,0.1642,54,138,192
fall,15,wednesday,clear cloudy,0.8,0.7273,0.43,0.1343,42,117,159
fall,16,wednesday,clear cloudy,0.82,0.7424,0.43,0.2239,62,238,300
fall,17,wednesday,clear cloudy,0.8,0.7424,0.49,0.2239,46,506,552
fall,18,wednesday,clear cloudy,0.76,0.697,0.55,0.2537,86,470,556
fall,19,wednesday,clear cloudy,0.76,0.697,0.55,0.2239,50,297,347
fall,20,wednesday,clear cloudy,0.74,0.6818,0.58,0.2537,37,243,280
fall,21,wednesday,clear cloudy,0.72,0.6818,0.62,0.2239,38,192,230
fall,22,wednesday,clear cloudy,0.7,0.6515,0.65,0.194,29,142,171
fall,23,wednesday,clear cloudy,0.7,0.6515,0.65,0.2836,20,85,105
fall,0,thursday,clear cloudy,0.68,0.6364,0.65,0.1343,18,38,56
fall,1,thursday,mist cloudy,0.66,0.6212,0.65,0.1642,13,11,24
fall,2,thursday,clear cloudy,0.66,0.6212,0.65,0.2239,2,4,6
fall,3,thursday,clear cloudy,0.66,0.6212,0.69,0.2836,0,6,6
fall,4,thursday,clear cloudy,0.64,0.6061,0.73,0.2239,0,9,9
fall,5,thursday,clear cloudy,0.64,0.5909,0.78,0.2836,0,27,27
fall,6,thursday,mist cloudy,0.64,0.5909,0.78,0.2537,6,97,103
fall,7,thursday,clear cloudy,0.64,0.5909,0.78,0.2985,19,289,308
fall,8,thursday,clear cloudy,0.66,0.6212,0.74,0.2836,27,393,420
fall,9,thursday,clear cloudy,0.72,0.6818,0.66,0.2537,42,186,228
fall,10,thursday,clear cloudy,0.74,0.697,0.66,0.2537,37,92,129
fall,11,thursday,clear cloudy,0.76,0.7121,0.58,0.2537,44,97,141
fall,12,thursday,clear cloudy,0.8,0.7424,0.52,0.2836,34,139,173
fall,13,thursday,clear cloudy,0.8,0.7424,0.52,0.3582,33,154,187
fall,14,thursday,clear cloudy,0.82,0.7576,0.46,0.3284,67,115,182
fall,15,thursday,clear cloudy,0.8,0.7273,0.46,0.3582,56,118,174
fall,16,thursday,clear cloudy,0.8,0.7273,0.46,0.3582,49,196,245
fall,17,thursday,light rain,0.8,0.7273,0.46,0.2985,44,365,409
